time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,altitude_m,speed_mps,total_mass_kg,propellant_mass_kg,engine_thrust_n,engine_mass_flow_kgps,throttle,engine_direction_eci_x,engine_direction_eci_y,engine_direction_eci_z,ambient_pressure_pa,atmosphere_density_kgpm3,dynamic_pressure_pa,mach_number,hold_down_clamp_active,phase_index,rigid_body_attitude_rad,rigid_body_angular_velocity_radps,rigid_body_moment_of_inertia_kgm2,phase_name
468.96702218491112,-4777811.3644826161,-2987380.9136968572,2993519.5724439691,346.99028831832209,-174.73682145648289,-94.212996359558446,7269.0250999980899,399.7640624705943,12759.908445373905,2991.6887826600864,0,0,0,-0.54660910379838168,-0.73586380447600053,0.39965353608699195,27816.62224919747,0.43007082442019462,11980.731794253919,0.78440518650819402,0,4,0,0,0,booster entry burn
468.97763948155165,-4777807.679883441,-2987382.769517004,2993518.5728152366,347.0857705980348,-174.84953581241825,-94.091008652207734,7266.6663444957785,399.86749084495426,12759.908445373905,2991.6887826600864,0,0,0,-0.54713916695482401,-0.73574914996991159,0.39913897367024176,27826.543085358273,0.43019502195919701,11976.111684471469,0.78411411226999039,0,4,0,0,0,booster entry burn
468.98804856618216,-4777804.066497175,-2987384.5902246963,2993517.5939099723,347.19025670318649,-174.98247920704512,-93.997750080944755,7264.3541939762263,399.99439920997423,12759.908445373905,2991.6887826600864,0,0,0,-0.54772778497504471,-0.73551848212958393,0.39875661249956001,27836.270703327496,0.43031679244712856,11971.589050382663,0.7838290489526003,0,4,0,0,0,booster entry burn
468.99848370324571,-4777800.4429539656,-2987386.4169650879,2993516.6133992253,347.29867390246943,-175.13191052895252,-93.928891303435478,7262.0365142853789,400.13771579473411,12759.908445373905,2991.6887826600864,0,0,0,-0.54835115878131502,-0.7351967953164964,0.39849300974991103,27846.024363630255,0.4304388808047595,11967.062413747235,0.78354358377116406,0,4,0,0,0,booster entry burn
469.00934156426649,-4777796.6714231148,-2987388.3194252593,2993515.5938115786,347.41088511047712,-175.29882423063751,-93.879013085177107,7259.6251586739809,400.29647758597116,12759.908445373905,2991.6887826600864,0,0,0,-0.54899186552753187,-0.73480530786447396,0.3983328898280884,27856.175199258047,0.43056593203907617,11962.360515380675,0.7832468929806955,0,4,0,0,0,booster entry burn
469.02095705250338,-4777792.6353941327,-2987390.3566874345,2993514.5035700402,347.52800517744964,-175.48541565519565,-93.844334557567151,7257.0457435310027,400.47172761488031,12759.908445373905,2991.6887826600864,0,0,0,-0.54965621930234909,-0.73434890588928603,0.39825836463463821,27867.03682832541,0.43070187004532368,11957.339915219914,0.78292988703302802,0,4,0,0,0,booster entry burn
469.03375543673678,-4777788.1867952887,-2987392.6039671726,2993513.3026634525,347.65295666456052,-175.69673086113622,-93.82213274606805,7254.2038524928303,400.66758304849441,12759.908445373905,2991.6887826600864,0,0,0,-0.5503547858832849,-0.73382588887403766,0.39825767346479612,27879.007698225709,0.43085167900533466,11951.819404568294,0.78258106412408612,0,4,0,0,0,booster entry burn
469.0481997608473,-4777783.1641954929,-2987395.1435381849,2993511.9475545129,347.78933828444934,-175.93936186266836,-93.8108667755738,7250.9967178278966,400.889712517249,12759.908445373905,2991.6887826600864,0,0,0,-0.55110739177559465,-0.733224463043602,0.39832465342321294,27892.522095710399,0.43102078967114188,11945.603341174226,0.78218796948053104,0,4,0,0,0,booster entry burn
469.06486972244431,-4777777.3652858865,-2987398.0787983998,2993510.3837461644,347.94185762883319,-176.22242200744006,-93.80988678044551,7247.2957157599985,401.14607459893153,12759.908445373905,2991.6887826600864,0,0,0,-0.55193742453509553,-0.73252700692559281,0.39845860954708756,27908.124187343739,0.43121600504124302,11938.448514241774,0.78173508146669179,0,4,0,0,0,booster entry burn
469.08447223420319,-4777770.5430383291,-2987401.5364837749,2993508.544751442,348.11621732754861,-176.55752622216727,-93.819330928576818,7242.9440437429521,401.4467930971901,12759.908445373905,2991.6887826600864,0,0,0,-0.55287505603382459,-0.73170767773916345,0.39866407758055633,27926.478327788565,0.4314456278197632,11930.061082651888,0.78120358466406714,0,4,0,0,0,booster entry burn
469.10790864059106,-4777762.3820567634,-2987405.6790708723,2993506.3457282619,348.31957274738562,-176.9597993238331,-93.840053023563655,7237.7418357250435,401.80499111772838,12759.908445373905,2991.6887826600864,0,0,0,-0.55395696899247515,-0.73073261773357157,0.39895052059736935,27948.432642372169,0.43172025351503951,11920.070071870507,0.78056963982075245,0,4,0,0,0,booster entry burn
