time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,altitude_m,speed_mps,total_mass_kg,propellant_mass_kg,engine_thrust_n,engine_mass_flow_kgps,throttle,engine_direction_eci_x,engine_direction_eci_y,engine_direction_eci_z,ambient_pressure_pa,atmosphere_density_kgpm3,dynamic_pressure_pa,mach_number,hold_down_clamp_active,phase_index,rigid_body_attitude_rad,rigid_body_angular_velocity_radps,rigid_body_moment_of_inertia_kgm2,phase_name
390.01556237811263,-4868068.7819748009,-3203379.0399970575,3038537.2478175079,3578.5908573891743,-6126.9136049292338,-931.69860941714057,198547.06078116482,7156.3569744421056,32081.797962620556,25623.82200228393,949119.9951171875,278.11293310659897,1,0.3888009478471709,-0.919249673925009,-0.06175645668192218,1.4531286999510459e-05,2.70785877063082e-10,0.0061430787128297559,24.574912481028147,0,3,0,0,0,upfg ascent to orbit
391.9777253427207,-4861011.9440276781,-3215445.1904013082,3036697.5446600085,3614.2831889489239,-6172.1078844564618,-943.42739205039823,198360.49044355188,7214.430951319684,31536.095065300266,25078.11910496364,949119.9951171875,278.11293310659897,1,0.38630107504217476,-0.9204018777731362,-0.060264938504448078,1.4602452592918911e-05,2.7211202509308587e-10,0.0062800829187961331,24.786817347141273,0,3,0,0,0,upfg ascent to orbit
393.79519655246423,-4854412.8211621204,-3226701.4885365367,3034972.9998540669,3647.5498279581666,-6214.8353686419787,-954.26568155139591,198198.06478207605,7269.0729393608153,31030.6328163217,24572.656855985075,949119.9951171875,278.11293310659897,1,0.38382864072300549,-0.92153064210020841,-0.058794984744514403,1.4664546404970224e-05,2.7326912338431578e-10,0.0064086560612352916,24.986196159805075,0,3,0,0,0,upfg ascent to orbit
395.47447207970839,-4848261.5934795178,-3237171.5726993978,3033362.1026426866,3678.4621200379552,-6255.0819487634681,-964.25317533923624,198057.85425543858,7320.3085959850432,30563.604573945689,24105.628613609064,949119.9951171875,278.11293310659897,1,0.38138144347512792,-0.92263743181690094,-0.057344258501975706,1.4718214413368124e-05,2.7426920952429388e-10,0.0065287202454602112,25.173143242330326,0,3,0,0,0,upfg ascent to orbit
397.02202512908838,-4842546.7950358093,-3246880.7617148655,3031862.7389437095,3707.0963733519825,-6292.8481082983826,-973.42986238741946,197937.84196386125,7368.1793227649896,30133.210056244559,23675.234095907934,949119.9951171875,278.11293310659897,1,0.37895798871862191,-0.92372333331849077,-0.055911056771565125,1.4764163257990727e-05,2.7512545152072452e-10,0.0066403011330120757,25.347810281907943,0,3,0,0,0,upfg ascent to orbit
398.44428745116426,-4837255.5088827144,-3255855.8617500588,3030472.2638996895,3733.5334415935918,-6328.1484814707155,-981.83588912456628,197835.98914552355,7412.7415222851823,29737.660510205027,23279.684549868402,949119.9951171875,278.11293310659897,1,0.37655752213051974,-0.92478905977738857,-0.054494288168365955,1.4803130667410916e-05,2.7585159670917735e-10,0.006743514141962597,25.510403618953735,0,3,0,0,0,upfg ascent to orbit
399.74763161984765,-4832373.5593499923,-3264124.966324626,3029187.5718761333,3757.8582419401341,-6361.0112316399527,-989.51141532494114,197750.28826085528,7454.0656890468435,29375.183640605108,22917.207680268482,949119.9951171875,278.11293310659897,1,0.37418004972425561,-0.92583496154017486,-0.053093449485381007,1.483586056974896e-05,2.7646150795180128e-10,0.0068385505379033006,25.661180933482147,0,3,0,0,0,upfg ascent to orbit
400.93835464822018,-4827885.6984233633,-3271717.2549287495,3028005.1631124495,3780.1592253193708,-6391.4772790838406,-996.49646523222748,197678.80468534102,7492.2353662329942,29044.028166666856,22586.052206330231,949119.9951171875,278.11293310659897,1,0.37182634501412537,-0.9268610412593149,-0.051708600340130646,1.4863082834021956e-05,2.7696878612386232e-10,0.0069256639346478108,25.800447443757523,0,3,0,0,0,upfg ascent to orbit
402.02266177345973,-4823775.789346314,-3278662.7852053959,3026921.2079021391,3800.5277874979674,-6419.5993694360623,-1002.8307698475953,197619.70822248521,7527.3459519648231,28742.468331678097,22284.492371341472,949119.9951171875,278.11293310659897,1,0.369497943612624,-0.92786697339039714,-0.050340335292746702,1.4885497385839952e-05,2.7738647411483079e-10,0.0070051574947124296,25.928551556846251,0,3,0,0,0,upfg ascent to orbit
403.00665311118377,-4820026.9761117762,-3284992.2982604965,3025931.6053861077,3819.057682839315,-6445.4410757537771,-1008.5536189536125,197571.29546328011,7559.503465716014,28468.807614592184,22010.831654255559,949119.9951171875,278.11293310659897,1,0.36719712698025464,-0.92885212706695686,-0.048989753833192359,1.4903762408686333e-05,2.7772683696302181e-10,0.0070773722958004182,26.045880374346705,0,3,0,0,0,upfg ascent to orbit
